"","ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","Status","StartDate","EndDate","Finished","Intro","Place","ID","Nationality","Age","Sex","English_native","Fluency_1","Fluency_2","Speak_eng","Native_lang","Other_lang","Thanks","Descript","Timing_descript_1","Timing_descript_2","Timing_descript_3","Timing_descript_4","Descript_online","Timing_descript_onli_1","Timing_descript_onli_2","Timing_descript_onli_3","Timing_descript_onli_4","Fragment","Timing_fragment_1","Timing_fragment_2","Timing_fragment_3","Timing_fragment_4","Test_1","Test_2","Start_exp_MPI","Start_Exp_Online","partID","variable","value","trialNumber","setNum","context","question","responsePhoneme","responseType","answer","blockName","lastAnswer","contextSample","responseSample"
"3618","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_4_17","2",2,17,"ST","oNonQ","other","other","Yes","Online","Yes","ST 17","other 17"
"2916","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_1_4","2",3,4,"ST","whQ","wh","Q","Yes","Online","Yes","ST 4","wh 4"
"3645","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_1_18","2",4,18,"IN","whQ","wh","Q","Yes","Online","Yes","IN 18","wh 18"
"3294","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_3_11","1",5,11,"ST","whNonQ","wh","other","No","Online","Yes","ST 11","wh 11"
"2943","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_3_5","2",6,5,"IN","whNonQ","wh","other","Yes","Online","No","IN 5","wh 5"
"3132","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_8","1",7,8,"ST",NA,"wh","other","No","Online","Yes","ST 8","wh 8"
"3240","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_2_10","2",8,10,"ST","oQ","other","Q","Yes","Online","No","ST 10","other 10"
"2970","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_2_5","1",9,5,"ST","oQ","other","Q","No","Online","Yes","ST 5","other 5"
"3888","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_4_22","2",10,22,"ST","oNonQ","other","other","Yes","Online","No","ST 22","other 22"
"3483","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_3_15","1",11,15,"IN","whNonQ","wh","other","No","Online","Yes","IN 15","wh 15"
"3915","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_1_23","1",12,23,"IN","whQ","wh","Q","No","Online","No","IN 23","wh 23"
"3780","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_2_20","1",13,20,"ST","oQ","other","Q","No","Online","No","ST 20","other 20"
"3942","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_23","1",14,23,"ST",NA,"wh","other","No","Online","No","ST 23","wh 23"
"3753","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_3_20","1",15,20,"IN","whNonQ","wh","other","No","Online","No","IN 20","wh 20"
"3402","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_13","2",16,13,"ST",NA,"wh","other","Yes","Online","No","ST 13","wh 13"
"3267","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_4_11","1",17,11,"IN","oNonQ","other","other","No","Online","Yes","IN 11","other 11"
"3996","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_1_24","2",18,24,"ST","whQ","wh","Q","Yes","Online","No","ST 24","wh 24"
"4050","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_2_25","2",19,25,"ST","oQ","other","Q","Yes","Online","Yes","ST 25","other 25"
"3078","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_4_7","2",20,7,"ST","oNonQ","other","other","Yes","Online","Yes","ST 7","other 7"
"3861","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_22","1",21,22,"IN",NA,"wh","other","No","Online","Yes","IN 22","wh 22"
"3591","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_17","1",22,17,"IN",NA,"wh","other","No","Online","No","IN 17","wh 17"
"2727","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_4_1","1",23,1,"IN","oNonQ","other","other","No","Online","No","IN 1","other 1"
"2835","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_1_3","1",24,3,"IN","whQ","wh","Q","No","Online","No","IN 3","wh 3"
"3510","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_2_15","1",25,15,"ST","oQ","other","Q","No","Online","No","ST 15","other 15"
"3213","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_3_10","1",26,10,"IN","whNonQ","wh","other","No","Online","No","IN 10","wh 10"
"3375","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_1_13","1",27,13,"IN","whQ","wh","Q","No","Online","No","IN 13","wh 13"
"3186","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_1_9","2",28,9,"ST","whQ","wh","Q","Yes","Online","No","ST 9","wh 9"
"3834","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_3_21","1",29,21,"ST","whNonQ","wh","other","No","Online","Yes","ST 21","wh 21"
"3807","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_4_21","1",30,21,"IN","oNonQ","other","other","No","Online","No","IN 21","other 21"
"4023","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_3_25","1",31,25,"IN","whNonQ","wh","other","No","Online","No","IN 25","wh 25"
"3348","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_4_12","2",32,12,"ST","oNonQ","other","other","Yes","Online","No","ST 12","other 12"
"3105","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_1_8","1",33,8,"IN","whQ","wh","Q","No","Online","Yes","IN 8","wh 8"
"2889","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_2_4","1",34,4,"IN","oQ","other","Q","No","Online","No","IN 4","other 4"
"2781","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_2","1",35,2,"IN","oQ","other","Q","No","Online","No","IN 2","other 2"
"3024","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_3_6","2",36,6,"ST","whNonQ","wh","other","Yes","Online","No","ST 6","wh 6"
"3159","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_2_9","1",37,9,"IN","oQ","other","Q","No","Online","Yes","IN 9","other 9"
"3726","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_1_19","2",38,19,"ST","whQ","wh","Q","Yes","Online","No","ST 19","wh 19"
"2862","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_3","2",39,3,"ST","whNonQ","wh","other","Yes","Online","Yes","ST 3","wh 3"
"3456","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_1_14","2",40,14,"ST","whQ","wh","Q","Yes","Online","Yes","ST 14","wh 14"
"3672","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_18","2",41,18,"ST",NA,"wh","other","Yes","Online","Yes","ST 18","wh 18"
"3699","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_2_19","1",42,19,"IN","oQ","other","Q","No","Online","Yes","IN 19","other 19"
"3051","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_7","1",43,7,"IN",NA,"wh","other","No","Online","No","IN 7","wh 7"
"2808","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_4_2","2",44,2,"ST","oNonQ","other","other","Yes","Online","No","ST 2","other 2"
"3564","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_3_16","1",45,16,"ST","whNonQ","wh","other","No","Online","Yes","ST 16","wh 16"
"3969","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_2_24","1",46,24,"IN","oQ","other","Q","No","Online","No","IN 24","other 24"
"2997","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_4_6","1",47,6,"IN","oNonQ","other","other","No","Online","No","IN 6","other 6"
"3537","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_4_16","1",48,16,"IN","oNonQ","other","other","No","Online","No","IN 16","other 16"
"3321","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","IN_12","1",49,12,"IN",NA,"wh","other","No","Online","No","IN 12","wh 12"
"2754","R_2QG8Z03vVE16usp","Default Response Set","Anonymous","","","0","2016-07-29 05:29:29","2016-07-29 05:45:58","1","1","1","","New Zealand","56","F","1","","","","","","1","","2.609","2.609","4.02","1","1","2.609","2.609","4.021","1","1","0","0","4.257","0","1","1","","1","O22","ST_3_1","2",50,1,"ST","whNonQ","wh","other","Yes","Online","No","ST 1","wh 1"
"5350","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_4_25","1",1,25,"IN","oNonQ","other","other","No","Online","No","IN 25","other 25"
"5080","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_4_20","1",2,20,"IN","oNonQ","other","other","No","Online","No","IN 20","other 20"
"5188","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_1_22","1",3,22,"IN","whQ","wh","Q","No","Online","No","IN 22","wh 22"
"4243","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_2_4","2",4,4,"ST","oQ","other","Q","Yes","Online","No","ST 4","other 4"
"4972","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_2_18","1",5,18,"IN","oQ","other","Q","No","Online","Yes","IN 18","other 18"
"4945","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_17","1",6,17,"ST",NA,"wh","other","No","Online","No","ST 17","wh 17"
"4054","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_1","1",7,1,"IN","whQ","wh","Q","No","Online","No","IN 1","wh 1"
"5134","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_21","1",8,21,"IN",NA,"wh","other","No","Online","No","IN 21","wh 21"
"4864","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_16","1",9,16,"IN",NA,"wh","other","No","Online","No","IN 16","wh 16"
"4135","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_2","2",10,2,"ST","oQ","other","Q","Yes","Online","No","ST 2","other 2"
"5377","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_3_25","2",11,25,"ST","whNonQ","wh","other","Yes","Online","Yes","ST 25","wh 25"
"4324","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_6","2",12,6,"IN",NA,"wh","other","Yes","Online","Yes","IN 6","wh 6"
"4702","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_2_13","1",13,13,"IN","oQ","other","Q","No","Online","Yes","IN 13","other 13"
"4648","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_1_12","1",14,12,"IN","whQ","wh","Q","No","Online","No","IN 12","wh 12"
"5107","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_3_20","2",15,20,"ST","whNonQ","wh","other","Yes","Online","No","ST 20","wh 20"
"4189","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_1_3","1",16,3,"ST","whQ","wh","Q","No","Online","Yes","ST 3","wh 3"
"4297","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_3_5","1",17,5,"ST","whNonQ","wh","other","No","Online","No","ST 5","wh 5"
"4270","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_4_5","2",18,5,"IN","oNonQ","other","other","Yes","Online","No","IN 5","other 5"
"5161","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_4_21","2",19,21,"ST","oNonQ","other","other","Yes","Online","Yes","ST 21","other 21"
"4999","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","ST_1_18","2",20,18,"ST","whQ","wh","Q","Yes","Online","Yes","ST 18","wh 18"
"4432","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_2_8","1",21,8,"IN","oQ","other","Q","No","Online","Yes","IN 8","other 8"
"4918","R_bdzZSQJvTobTgJn","Default Response Set","Anonymous","","","0","2016-06-29 11:26:46","2016-06-29 12:00:32","1","","1","","Latvian","26","F","2","50","85","5","Latvian","English","1","","76.27","76.27","78.067","1","1","76.27","76.27","78.066","1","1","0","0","74.243","0","2","1","","1","O23","IN_1_17","1",22,17,"IN","whQ","wh","Q","No","Online","No","IN 17","wh 17"
